108,"avito.ru","https://www.avito.ru/favorites",OK
109,"ebay.com","https://bo.ebay.com/",OK
110,"house365.com","http://lz.house365.com/",Timeout
111,"hao123.com","https://www.hao123.com/",Timeout
112,"aruba.it","https://assistenza.aruba.it/informazioni-commerciali.aspx",Crash
113,"daum.net","https://news.v.daum.net/v/20211104200510925",OK
114,"bolasport.com","https://juara.bolasport.com/read/322976710/mau-bangunkan-kelas-ringan-ufc-islam-makhachev-justin-gaethje-dan-michael-chandler-terlalu-tua",OK
115,"highspot.com","https://www.highspot.com/partners/technology/",OK
116,"elsevier.com","https://www.elsevier.com/social-sciences-and-humanities",OK
117,"shopify.com","https://www.shopify.com/sell-on-tiktok",OK
119,"rctiplus.com","https://www.rctiplus.com/exclusive",OK
120,"salesforce.com","https://www.salesforce.com/jp/",OK
121,"homedepot.com","https://www.homedepot.com/l/storeDirectory",Crash
122,"lazada.com.my","https://www.lazada.com.my/",OK
123,"tripadvisor.com","https://www.tripadvisor.com/Tourism-g150807-Cancun_Yucatan_Peninsula-Vacations.html",OK
124,"xhamster.com","https://xhamster.com/",OK
125,"binance.us","https://www.binance.us/en/about",OK
126,"huanqiu.com","https://finance.huanqiu.com/gallery/45RdyJErY1C",OK
127,"exoclick.com","https://www.exoclick.com/",OK
128,"grid.id","https://www.grid.id/",Crash
129,"sendgrid.com","https://sendgrid.com/contact/",Timeout
130,"loupan.com","https://yx.loupan.com/",OK
131,"ups.com","https://www.ups.com/gt/en/Home.page",Crash
132,"southcn.com","https://country.southcn.com/xczx/c7f3401f41.shtml",OK
133,"mathrubhumi.com","https://www.mathrubhumi.com/",Timeout
134,"tandfonline.com","https://www.tandfonline.com/cookies",OK
135,"ebrun.com","https://www.ebrun.com/fws/h-8385.html",OK
136,"axieinfinity.com","https://axieinfinity.com/battle/",OK
137,"rednet.cn","https://stock.rednet.cn/",OK
138,"girls-like.me","https://girls-like.me/rumor-about-covid-19/",OK
139,"visitbeijing.com.cn","https://www.visitbeijing.com.cn/error/404",OK
140,"wordpress.com","https://wordpress.com/discover-wordpress/",OK
141,"zdf.de","https://www.zdf.de/regeln-und-nutzungsbedingungen-100.html",OK
142,"rakuten.com","https://www.rakuten.com/",OK
144,"upstox.com","https://upstox.com/learning-center/demat-account/documents-required-for-a-demat-account/",Crash
145,"auction.co.kr","http://member.auction.co.kr/SecurityCenter/Sub.aspx?code=B0104",OK
146,"booking.com","https://www.booking.com/index.bg.html",OK
148,"hatena.ne.jp","https://www.hatena.ne.jp/",OK
149,"huawei.com","https://consumer.huawei.com/en/support/product-environmental-information/",OK
151,"rapidgator.net","https://rapidgator.net/auth/login",OK
152,"axisbank.com","https://www.axisbank.com/terms-and-conditions",OK
153,"wish.com","https://www.wish.com/policy-center",Crash
155,"meesho.com","https://meesho.com/led-lightspl8oe17",OK
156,"jio.com","https://www.jio.com/",OK
157,"ladbible.com","https://www.ladbible.com/",Crash
158,"onesignal.com","https://onesignal.com/",OK
159,"alipay.com","https://z.alipay.com/",OK
160,"apollo.io","https://www.apollo.io/pricing/",OK
162,"amazon.com.au","https://flex.amazon.com.au/?refTag=footer_flex",OK
163,"convertkit.com","https://convertkit.com/features/email-designer",OK
164,"modesens.com","https://modesens.com/valentino/",Crash
167,"verizon.com","https://www.verizon.com/plans/unlimited/",OK
168,"ojooo.com","https://ojooo.com/?o=datenschutz3",OK
169,"in.gr","https://www.in.gr/2021/11/04/greece/peiraias-nea-48ori-apergia-sto-limani-ti-zitoun-oi-ergazomenoi/",Crash
170,"shomanews.com","https://www.shomanews.com/",Timeout
171,"livedoor.com","https://blog.livedoor.com/ranking/",OK
172,"weblio.jp","https://www.weblio.jp/ranking/",OK
174,"kemdikbud.go.id","https://museum.kemdikbud.go.id/",OK
175,"odoo.com","https://www.odoo.com/ja_JP",OK
176,"timeanddate.com","https://www.timeanddate.com/eclipse/",OK
177,"milliyet.com.tr","https://www.milliyet.com.tr/cadde/simge-selcuka-uma-thurman-benzetmesi-6634711",Crash
178,"tejaratnews.com","https://tejaratnews.com/video/%d9%be%db%8c%d8%b4-%d8%a8%db%8c%d9%86%db%8c-%d8%a8%d8%a7%d8%b2%d8%a7%d8%b1%d9%87%d8%a7-%d8%aa%d8%a7-%d9%be%d8%a7%db%8c%d8%a7%d9%86-1400",OK
179,"mercari.com","https://www.mercari.com/us/help_center",Crash
180,"dailymail.co.uk","https://www.dailymail.co.uk/home/index.html",Timeout
181,"rottentomatoes.com","https://www.rottentomatoes.com/",Crash
182,"springer.com","https://www.springer.com/gp",OK
183,"cjdropshipping.com","https://sg.cjdropshipping.com/?page=1&size=24",OK
185,"latimes.com","https://www.latimes.com/world-nation",OK
186,"zalo.me","https://oa.zalo.me/home",OK
187,"dawn.com","https://www.dawn.com/news/1655811/inbound-air-traffic-being-allowed-at-full-capacity",OK
188,"uptodown.com","https://google-classroom.uptodown.com/android",OK
189,"etherscan.io","https://etherscan.io/txspending",OK
190,"iliangcang.com","https://www.iliangcang.com/",OK
191,"xbox.com","https://www.xbox.com/en-US/xbox-all-access?xr=shellnav",Crash
192,"xero.com","https://central.xero.com/s/article/Xero-Releases",OK
193,"pikiran-rakyat.com","https://www.pikiran-rakyat.com/internasional",OK
194,"xnxx.com","https://www.xnxx.com/",OK
195,"bet9ja.com","https://help.bet9ja.com/live-betting-tcs/",OK
196,"hotmart.com","https://www.hotmart.com/umporcento/",OK
197,"104.com.tw","https://pro.104.com.tw/vip/?utm_source=104c&utm_medium=button&utm_campaign=2018prelogin",OK
198,"jotform.com","https://www.jotform.com/integrations/zoom",OK
199,"manoramaonline.com","https://www.manoramaonline.com/news/exclusive.html",OK
200,"star-clicks.com","https://www.star-clicks.com/advertisers",OK
201,"rtl-theme.com","https://www.rtl-theme.com/lagharshoo-psd-template/",OK
202,"online-convert.com","https://www.online-convert.com/",OK
203,"nicovideo.jp","https://live.nicovideo.jp/watch/lv334278713?ref=nicotop_stage",OK
205,"themeforest.net","https://preview.themeforest.net/item/demed-medical-clinic-elementor-template-kit/full_screen_preview/34515575",OK
206,"processon.com","https://www.processon.com/signup?f=index",OK
207,"eenadu.net","https://www.eenadu.net/techkaburlu",Crash
208,"ok.ru","https://ok.ru/",OK
210,"divar.ir","https://support.divar.ir/b/support-users/fa",OK
212,"ria.ru","https://ria.ru/culture/",Crash
213,"hbomax.com","https://www.hbomax.com/terms-of-use",OK
214,"eatthis.com","https://www.eatthis.com/author/amy-shapiro/",OK
215,"ikea.com","https://www.ikea.com/ae/en/?ref=gwp-start",OK
217,"biblegateway.com","https://www.biblegateway.com/plus/?utm_source=bg&utm_medium=bghome&utm_campaign=loginbutton",OK
218,"hindustantimes.com","https://www.hindustantimes.com/search",OK
221,"shopee.co.th","https://shopee.co.th/",OK
222,"amazon.it","https://sell.amazon.it/programmi/handmade?ref_=asit_soa_rd&ref=azitsoafoo53331&ld=AZITHNDFooter",OK
224,"india.com","https://www.india.com/viral/pm-narendra-modi-diwali-2021-celebrations-jammu-and-kashmir-nowshera-soldiers-jawans-sweets-video-watch-5083521/",OK
225,"gome.com.cn","https://www.gome.com.cn/",OK
226,"sberbank.ru","https://www.sberbank.ru/ru/person/investments/smart",OK
227,"rakuten.co.jp","https://event.rakuten.co.jp/young/",Crash
230,"ameblo.jp","https://ameblo.jp/wanwan2021-04/entry-12707889303.html?adxarea=ameblo-atp-br-pctpcs",OK
231,"indianexpress.com","https://indianexpress.com/audio/expresso-sports-update/sports-news-at-630-pm-on-4th-november/7607184/",OK
232,"coconala.com","https://coconala.com/curations/2?ref=top_nologin",OK
233,"tmz.com","https://www.tmz.com/categories/controversial-s-t/",OK
234,"redeao.com","https://redeao.com/tecnologia-wifi/#respond",OK
235,"freee.co.jp","https://www.freee.co.jp/trade/",Crash
236,"tradingview.com","https://www.tradingview.com/education/",OK
237,"nike.com","https://www.nike.com/w/nfl-9bklc",Crash
239,"shopstyle.com","https://www.shopstyle.com/",OK
240,"nhl.com","https://secure.web.nhl.com/#/login?flowId=subscription&locale=en_US",OK
241,"xbytessolutions.com","https://xbytessolutions.com/product/my-imovel/",Crash
242,"udemy.com","https://www.udemy.com/",OK
243,"flickr.com","https://www.flickr.com/about",OK
245,"fool.com","https://www.fool.com/the-ascent/buying-stocks/",OK
246,"ebc.net.tw","https://www.ebc.net.tw/",Crash
247,"ftx.com","https://ftx.com/",OK
248,"ebay.com.au","https://www.ebay.com.au/",OK
250,"spotify.com","https://www.spotify.com/hk-en/legal/end-user-agreement/",OK
251,"hh.ru","https://hh.ru/employer",OK
252,"cnnindonesia.com","https://www.cnnindonesia.com/",Crash
253,"trendyol.com","https://www.trendyol.com/",OK
254,"cloudflare.com","https://workers.cloudflare.com/",OK
255,"suara.com","https://theindonesia.suara.com/widget",OK
256,"kickstarter.com","https://www.kickstarter.com/",Timeout
257,"mailchimp.com","https://mailchimp.com/",OK
258,"3isk.video","https://s.3isk.video/watch/episodes/serie-krulus-othman-season-1-ep-69/",OK
259,"renren.com","https://www.renren.com/login?to=https%3A%2F%2Fwww.renren.com%2Ftopic1729575",OK
260,"detik.com","https://www.detik.com/redaksi",Crash
261,"aliexpress.ru","https://aliexpress.ru/category/202000224/luggage-bags.html",OK
262,"caixa.gov.br","http://fale-conosco.caixa.gov.br/wps/portal/faleconosco",Timeout
263,"ivi.ru","https://corp.ivi.ru/",Crash
265,"prothomalo.com","https://northamerica.prothomalo.com/",Crash
269,"mydrivers.com","https://news.mydrivers.com/1/793/793751.htm",Crash
270,"paypal.com","https://www.paypal.com/us/home",OK
271,"irs.gov","https://www.irs.gov/credits-and-deductions",OK
272,"runoob.com","https://www.runoob.com/html/html-tutorial.html",OK
274,"zoom.us","https://www.zoom.us/",Crash
275,"snappea.com","https://www.snappea.com/hi4/",OK
276,"kapanlagi.com","https://www.kapanlagi.com/",OK
279,"gsmarena.com","https://www.gsmarena.com/",OK
280,"americanexpress.com","https://www.americanexpress.com/hk/en/legal-disclosures/personal-information-collection-statement.html?inav=hk_footer_personinfo",OK
281,"khanacademy.org","https://www.khanacademy.org/math",Crash
283,"shopee.tw","https://shopee.tw/",OK
284,"globo.com","https://www.globo.com/",Timeout
285,"it168.com","https://shike.it168.com/article-21436.html",Timeout
288,"engadget.com","https://www.engadget.com/notfound",Crash
289,"appsumo.com","https://appsumo.com/terms-of-use/",OK
290,"trustpilot.com","https://investors.trustpilot.com/",OK
292,"semrush.com","https://www.semrush.com/company/",OK
294,"360.cn","http://jifen.360.cn/",OK
295,"donga.com","https://www.donga.com/news/Society/article/all/20211104/110080833/2?ref=main",Crash
296,"autodesk.com","https://www.autodesk.com/",Timeout
297,"redtube.com","https://www.redtube.com/gay",Crash
300,"3dmgame.com","https://www.3dmgame.com/",OK
301,"draken.tech","https://staking.draken.tech/",Timeout
303,"wordpress.org","https://learn.wordpress.org/",OK
304,"news18.com","https://www.news18.com/business/",OK
305,"realestate.com.au","https://www.realestate.com.au/buy",OK
306,"jocial.com","https://www.jocial.com/about.html",OK
308,"moneycontrol.com","https://www.moneycontrol.com/promo/mc_interstitial_dfp.php?size=1280x540",OK
309,"nytimes.com","https://www.nytimes.com/ca/?action=click&region=Footer&pgtype=Homepage",Crash
310,"setn.com","https://www.setn.com/Catalog_Column.aspx?SubCateID=35",OK
311,"marca.com","https://www.marca.com/motor/formula1/gp-gran-bretana.html?intcmp=MENUPROD&s_kw=formula-1-gp-gran-bretana",Crash
312,"digistore24.com","https://status.digistore24.com/?_fs=830c12de-5d54-4f97-ba88-d984b736dcdb",OK
313,"zcool.com.cn","https://www.zcool.com.cn/work/ZNTYxNjU5NDQ=.html",OK
314,"manychat.com","https://manychat.com/blog/how-to-start-a-successful-business/",Crash
315,"julian-fashion.com","https://www.julian-fashion.com/it-IT/uomo/scarpe/sneaker",OK
317,"dmm.com","https://help.dmm.com/-/detail/=/qid=10101/",OK
318,"webex.com","https://www.webex.com/",OK
319,"paytm.com","https://business.paytm.com/business-khata",OK
320,"douyu.com","https://www.douyu.com/",OK
321,"tistory.com","https://notice.tistory.com/2400",OK
322,"steamcommunity.com","https://steamcommunity.com/discussions/",OK
324,"poki.com","https://poki.com/en/new",OK
326,"weebly.com","https://www.weebly.com/press",OK
327,"babytree.com","http://home.babytree.com/u72037115158/journal/show/14099462",OK
328,"canada.ca","https://www.canada.ca/home.html",OK
329,"patch.com","https://patch.com/contact-us",OK
330,"tabelog.com","https://tabelog.com/hokkaido/A0101/",Crash
331,"creditkarma.com","https://www.creditkarma.com/checking",OK
332,"okta.com","https://www.okta.com/customer-first/",Timeout
333,"indiatimes.com","https://www.indiatimes.com/binge-watch",OK
334,"heavy.com","https://heavy.com/about/",OK
335,"pixiv.net","https://www.pixiv.net/en/",OK
336,"khabarvarzeshi.com","https://www.khabarvarzeshi.com/tag/%D8%B9%D8%A7%D8%AF%D9%84+%D9%81%D8%B1%D8%AF%D9%88%D8%B3%DB%8C%E2%80%8C%D9%BE%D9%88%D8%B1",OK
337,"bongacams.com","https://bongacams.com/",Crash
338,"futbin.com","https://www.futbin.com/",Crash
339,"juntadeandalucia.es","https://www.juntadeandalucia.es/organismos/presidenciaadministracionpublicaeinterior.html",OK
340,"typeform.com","https://www.typeform.com/templates/",Crash
341,"iweihai.cn","http://club.iweihai.cn/read-htm-tid-18760257.html",OK
342,"amazon.com","https://aws.amazon.com/?nc2=h_m_bc",OK
345,"cars.com","https://www.cars.com/signup/?redirect_path=%2F",Timeout
346,"fedex.com","https://www.fedex.com/en-rw/home.html",OK
347,"npr.org","https://www.npr.org/sections/pictureshow/",OK
348,"iherb.com","https://www.iherb.com/",OK
350,"finviz.com","https://finviz.com/advertise.ashx",OK
351,"bancobai.ao","https://www.bancobai.ao/pt/particulares",Timeout
352,"freshdesk.com","https://freshdesk.com/resources",OK
353,"localbitcoins.com","https://localbitcoins.com/faq",OK
355,"onlinedown.net","https://www.onlinedown.net/soft/10032217.htm",Timeout
356,"albawabhnews.com","https://www.albawabhnews.com/",OK
357,"addthis.com","https://www.addthis.com/register?next=dashboard#tool-configtool-selectrecommended",OK
358,"uol.com.br","https://brasilescola.uol.com.br/",OK
359,"nextdirect.com","https://www.nextdirect.com/nz/en",Crash
360,"fendi.com","https://www.fendi.com/hk/%E5%A5%B3%E8%A3%9D/%E7%84%A6%E9%BB%9E/peekaboo-bar",Timeout
361,"emojipedia.org","https://emojipedia.org/emoji-13.1/",OK
362,"imdb.com","https://www.imdb.com/",Crash
363,"squarespace.com","https://www.squarespace.com/imprint",Timeout
365,"alibaba.com","https://app.alibaba.com/?tracelog=header_cor_app",OK
367,"icicibank.com","https://infinity.icicibank.com/corp/AuthenticationController?FORMSGROUP_ID__=AuthenticationFG&__START_TRAN_FLAG__=Y&FG_BUTTONS__=LOAD&ACTION.LOAD=Y&AuthenticationFG.LOGIN_FLAG=1&BANK_ID=ICI&CTA_FLAG=BPRET&ITM=nli_cms_BP_pay_your_bill_menu_navigation",OK
368,"commonapp.org","https://www.commonapp.org/application-affirmations",OK
369,"arcgis.com","https://trust.arcgis.com/en/privacy/privacy-tab-intro.htm",OK
372,"lifo.gr","https://www.lifo.gr/podcasts/hxhtika-arthra/alloi-lene-hiking-ego-leo-perpatima-sti-fysi",OK
373,"lazada.sg","https://pages.lazada.sg/wow/gcp/route/lazada/sg/upr_1000345_lazada/channel/sg/upr-router/sg?hybrid=1&data_prefetch=true&at_iframe=1&wh_pid=/lazada/megascenario/sg/D11/11-11fs&scm=1003.4.icms-zebra-5000357-2587035.OTHER_6048549601_7505267&prefetch_replace=1",Timeout
375,"worksmobile.com","https://line.worksmobile.com/jp/en/solutions/it/",OK
377,"audible.com","https://www.audible.com/coming-soon",OK
378,"sbisec.co.jp","https://www.sbisec.co.jp/ETGate?_ControlID=WPLETmgR001Control&_PageID=WPLETmgR001Mdtl20&_DataStoreID=DSWPLETmgR001Control&_ActionID=DefaultAID&burl=iris_indexDetail&cat1=market&cat2=index&dir=tl1-idxdtl%7Ctl2-JPY%3DX%7Ctl5-jpn&file=index.html&getFlg=on",Crash
379,"goo.ne.jp","https://got.goo.ne.jp/denkyu/",OK
382,"warriorplus.com","https://warriorplus.com/",OK
383,"godaddy.com","https://hk.godaddy.com/email/professional-business-email",OK
384,"w3school.com.cn","https://www.w3school.com.cn/",OK
386,"xinhuanet.com","http://www.xinhuanet.com/politics/2021-05/31/c_1127514369.htm",OK
387,"oracle.com","https://www.oracle.com/index.html",Crash
389,"free.fr","https://www.free.fr/freebox/",Timeout
390,"oeeee.com","https://www.oeeee.com/api/channel.php?s=/index/index/channel/purchase",OK
392,"people.com","https://people.com/sports/scottie-pippen-blasts-michael-jordan-calls-him-condescending-for-the-last-dance-documentary/",OK
393,"webmd.com","https://www.webmd.com/dna/the-turning-point/cad-pad",OK
394,"jawapos.com","https://www.jawapos.com/hoax-atau-bukan/03/11/2021/munculkan-video-jokowi-pada-2020-tapi-diembel-embeli-di-ktt-g20/",Crash
395,"convertio.co","https://convertio.co/pricing/?utm_source=header",OK
397,"amazon.es","https://sell.amazon.es/logistica-de-amazon?ref_=ases_soa_rd&ld=AZESFBAFooter",OK
399,"howtogeek.com","https://www.howtogeek.com/766277/start11-brings-windows-11s-start-menu-to-windows-10/",OK
400,"breitbart.com","https://www.breitbart.com/latin-america/",OK
408,"cj.com","https://www.cj.com/case-studies",OK
409,"libero.it","https://www.libero.it/annunci/lavoro/roma",OK
411,"opensooq.com","https://ly.opensooq.com/ar",OK
413,"usatoday.com","https://cm.usatoday.com/privacy",OK
415,"jb51.net","https://www.jb51.net/html5/",OK
416,"indiatoday.in","https://www.indiatoday.in/science/story/climate-change-cop26-financial-sector-funds-rishi-sunak-glasgow-1872914-2021-11-03",Crash
418,"glassdoor.com","https://www.glassdoor.com/index.htm",OK
422,"shareasale.com","https://www.shareasale.com/info/shareasale-newsletter-sign-up/",OK
423,"t-online.de","https://www.t-online.de/nachrichten/wissen/geschichte/id_82753958/si_0/historisches-bild-taeglich-bei-t-online-de.html",OK
426,"envato.com","https://www.envato.com/",OK
427,"behance.net","https://www.behance.net/gallery/90391503/The-Drowned-World?tracking_source=search_projects_recommended",OK
428,"khtahmar.com","https://www.khtahmar.com/213092",Crash
429,"vnexpress.net","https://vnexpress.net/",Crash
430,"tribunnews.com","https://travel.tribunnews.com/",OK
431,"dream.co.id","https://www.dream.co.id/",OK
432,"merriam-webster.com","https://www.merriam-webster.com/",OK
434,"sofascore.com","https://www.sofascore.com/tr/",OK
435,"istockphoto.com","https://marketing.istockphoto.com/",OK
436,"ensonhaber.com","https://www.ensonhaber.com/emlak",OK
438,"plurk.com","https://www.plurk.com/help/en/plurk",OK
439,"bukalapak.com","https://www.bukalapak.com/pencarian-populer/kesehatan-2359",OK
440,"ameba.jp","https://dauth.user.ameba.jp/authenticate?client_id=98e5b04d87dd022cf6979eec98d6b20b63e5851ac19c5140076b448d61d97426&redirect_uri=https%3A%2F%2Fdauth.user.ameba.jp%2Fauthorize%3Fresponse_type%3Dcode%26client_id%3D98e5b04d87dd022cf6979eec98d6b20b63e5851ac19c5140076b448d61d97426%26scope%3Dconnection%252Ccoin%252Cprofile%252Capplication%26state%3Dhttp%253A%252F%252Fvcard.ameba.jp%252Fpc%252F%253F",OK
441,"elwatannews.com","https://ay5edma.elwatannews.com/Places/Index?form=featureSearch&locationID=&CatID=433&keyword=&locationFilter=&AllCategories=433",OK
442,"naver.com","https://blog.naver.com/PostView.naver?blogId=prettyh90&logNo=222496158501&redirect=Dlog&widgetTypeCall=true&directAccess=false",OK
443,"linktr.ee","https://linktr.ee/help/linktree-ff524ba1864c/en",OK
446,"chaturbate.com","https://chaturbate.com/30-tokens-per-minute-private-cams/",OK
448,"hp.com","https://www.hp.com/be-fr/home.html",OK
